metodo,dataset,tn,fp,fn,tp,accuracy,precision,recall,f1,roc_auc,mcc,time_fs,model
sigapi,android_permissions,172,804,159,1284,0.6019016122364613,0.6149425287356322,0.8898128898128899,0.7272727272727273,0.5330211990048056,0.0942761121804206,2.884343147277832,svm
sigapi,android_permissions,206,770,200,1243,0.5990078544853246,0.6174863387978142,0.8613998613998614,0.7193287037037037,0.5362327175851767,0.0951270600203973,2.884343147277832,rf
sigapi,android_permissions,182,794,213,1230,0.5837122778007441,0.607707509881423,0.8523908523908524,0.7095471589270262,0.519433131113459,0.0515854292795491,2.884343147277832,knn
sigapi,defensedroid_apicalls_closeness,2874,256,575,2324,0.8621661967158732,0.9007751937984496,0.8016557433597792,0.8483299872239459,0.8599333029897938,0.7269287637722972,28.129650354385376,svm
sigapi,defensedroid_apicalls_closeness,2908,222,399,2500,0.8969978437551833,0.9184423218221895,0.8623663332183512,0.8895214374666429,0.8957199078232332,0.7946081469416363,28.129650354385376,rf
sigapi,defensedroid_apicalls_closeness,2844,286,523,2376,0.8658152264057057,0.8925619834710744,0.8195929630907209,0.8545225678834742,0.864109580586894,0.7327111403953873,28.129650354385376,knn
sigapi,defensedroid_apicalls_degree,2726,399,590,2304,0.8356869911945506,0.8523862375138734,0.7961299239806496,0.8232981954618546,0.8342249619903248,0.6714487484803264,25.09140181541443,svm
sigapi,defensedroid_apicalls_degree,2889,236,394,2500,0.8953314504070443,0.9137426900584796,0.8638562543192813,0.8880994671403197,0.8941681271596407,0.7910287820947973,25.09140181541443,rf
sigapi,defensedroid_apicalls_degree,2860,265,594,2300,0.8572852633327795,0.8966861598440545,0.7947477539737388,0.842645173108628,0.8549738769868693,0.7172917114800685,25.09140181541443,knn
sigapi,defensedroid_apicalls_katz,3061,236,563,2479,0.8739548824735762,0.913075506445672,0.8149243918474688,0.861212437033177,0.8716720837005011,0.750498805028796,28.62101888656616,svm
sigapi,defensedroid_apicalls_katz,3066,231,393,2649,0.901561760530052,0.9197916666666668,0.8708086785009862,0.894630192502533,0.9003724921167352,0.8034554121040087,28.62101888656616,rf
sigapi,defensedroid_apicalls_katz,2991,306,483,2559,0.8755324183625177,0.8931937172774869,0.8412228796844181,0.8664296597257491,0.8742056163663219,0.7512805670344526,28.62101888656616,knn
sigapi,defensedroid_prs,2098,266,313,4090,0.9144377124279592,0.9389348025711662,0.9289121053826936,0.93389656353465,0.9081954773952384,0.812743907104001,21.652845859527588,svm
sigapi,defensedroid_prs,2074,290,319,4084,0.9100044332791488,0.9336991312299956,0.9275493981376336,0.9306141050472828,0.9024379816407287,0.8026316811750361,21.652845859527588,rf
sigapi,defensedroid_prs,2022,342,340,4063,0.8992167873503768,0.922360953461975,0.9227799227799228,0.9225703905540418,0.8890549360092507,0.778262493453989,21.652845859527588,knn
sigapi,drebin_215,3739,87,197,902,0.9423350253807108,0.9120323559150656,0.8207461328480437,0.8639846743295019,0.8990034898427358,0.8293776507718222,7.642363548278809,svm
sigapi,drebin_215,3716,110,179,920,0.9413197969543148,0.8932038834951457,0.8371246587807097,0.8642555190230155,0.904187002678384,0.8275825509904097,7.642363548278809,rf
sigapi,drebin_215,3172,654,76,1023,0.8517766497461929,0.6100178890876565,0.9308462238398544,0.7370317002881844,0.8799552603778468,0.6676659750665168,7.642363548278809,knn
sigapi,kronodroid_real_device,15585,1323,1272,13283,0.9175221688967994,0.9094207859783652,0.9126073514256268,0.9110112821919688,0.9171801838746304,0.8341614198471445,70.32911276817322,svm
sigapi,kronodroid_real_device,15698,1210,1286,13269,0.92066872199091,0.9164306927273984,0.9116454826520096,0.9140318247571813,0.9200408629252478,0.8403969885698167,70.32911276817322,rf
sigapi,kronodroid_real_device,15474,1434,1368,13187,0.9109430124272956,0.901921893167362,0.9060116798351082,0.903962160680011,0.9105998782426074,0.8209480324158256,70.32911276817322,knn
sigapi,mh_100k,18707,4761,43,7394,0.8445558971040285,0.6083093377211024,0.9942180986957108,0.7547978766843609,0.8956730513931936,0.6925087748891268,144.90163469314575,svm
sigapi,mh_100k,18724,4744,154,7283,0.8415143180715094,0.6055541697846512,0.9792927255613822,0.7483559391697493,0.8885725601558402,0.6813690593547501,144.90163469314575,rf
sigapi,mh_100k,18791,4677,311,7126,0.8386021679339912,0.6037448106413623,0.9581820626596746,0.7407484407484407,0.8794447044165937,0.6676975741609069,144.90163469314575,knn
sigpid,adroit,990,2,125,8,0.8871111111111111,0.8,0.0601503759398496,0.1118881118881118,0.5290671234537957,0.1999752616496824,0.688833475112915,svm
sigpid,adroit,987,5,125,8,0.8844444444444445,0.6153846153846154,0.0601503759398496,0.1095890410958904,0.5275550266796023,0.1664901015899127,0.688833475112915,rf
sigpid,adroit,988,4,128,5,0.8826666666666667,0.5555555555555556,0.037593984962406,0.0704225352112676,0.516780863448945,0.121638933478469,0.688833475112915,knn
sigpid,androcrawl,13812,38,859,2390,0.9475407918591732,0.984349258649094,0.7356109572176054,0.8419940109212612,0.8664336374535682,0.8237034253296786,8.346811771392822,svm
sigpid,androcrawl,13811,39,859,2390,0.9474823089069536,0.9839440098806091,0.7356109572176054,0.8418457203240578,0.8663975363705356,0.8234807825446518,8.346811771392822,rf
sigpid,androcrawl,13813,37,861,2388,0.9474823089069536,0.9847422680412372,0.7349953831948292,0.8417342262953824,0.8661619515252125,0.8235174825134105,8.346811771392822,knn
sigpid,android_permissions,233,743,222,1221,0.6010748243075651,0.6216904276985743,0.8461538461538461,0.7167596125623716,0.5424416771752838,0.1065624428235715,3.787168025970459,svm
sigpid,android_permissions,388,588,459,984,0.5671765192228193,0.6259541984732825,0.681912681912682,0.6527363184079602,0.5397268327596196,0.0817154235563405,3.787168025970459,rf
sigpid,android_permissions,370,606,436,1007,0.56924348904506,0.6243025418474891,0.6978516978516979,0.6590314136125655,0.5384750292537177,0.0800907432832686,3.787168025970459,knn
sigpid,defensedroid_apicalls_closeness,2987,143,998,1901,0.8107480510864157,0.9300391389432484,0.6557433597792343,0.7691685211410075,0.8050282294103838,0.6438900252537118,112.13576316833496,svm
sigpid,defensedroid_apicalls_closeness,2918,212,930,1969,0.8105821861005141,0.9027968821641448,0.6791997240427734,0.7751968503937008,0.8057340473249011,0.6358061335740027,112.13576316833496,rf
sigpid,defensedroid_apicalls_closeness,2942,188,881,2018,0.822690330071322,0.914777878513146,0.6961021041738531,0.7905974534769834,0.8180191032051375,0.6597426758903593,112.13576316833496,knn
sigpid,defensedroid_apicalls_degree,3015,110,956,1938,0.8228941684665226,0.9462890625,0.6696613683483068,0.7842978551193849,0.8172306841741533,0.6690591863856161,114.7238929271698,svm
sigpid,defensedroid_apicalls_degree,2925,200,917,1977,0.8144210001661406,0.9081304547542488,0.6831375259156877,0.7797278643265628,0.8095687629578437,0.6438037571511624,114.7238929271698,rf
sigpid,defensedroid_apicalls_degree,2971,154,872,2022,0.8295397906629008,0.9292279411764706,0.6986869384934347,0.7976331360946746,0.8247034692467173,0.6753463561476882,114.7238929271698,knn
sigpid,defensedroid_apicalls_katz,3103,194,525,2517,0.8865751695851081,0.9284396901512356,0.8274161735700197,0.8750217277941943,0.8842874013133689,0.7761163322993417,225.40103793144223,svm
sigpid,defensedroid_apicalls_katz,3063,234,417,2625,0.89730241362991,0.9181532004197271,0.8629191321499013,0.8896797153024911,0.8959727598875075,0.7951291678070226,225.40103793144223,rf
sigpid,defensedroid_apicalls_katz,2806,491,437,2605,0.8536046695062313,0.8414082687338501,0.856344510190664,0.8488106875203649,0.8537106233088594,0.7070387677542364,225.40103793144223,knn
sigpid,defensedroid_prs,2041,323,467,3936,0.8832569824146593,0.9241606010800656,0.8939359527594821,0.9087970445624568,0.8786515635201809,0.7475672080144853,55.170201778411865,svm
sigpid,defensedroid_prs,1994,370,478,3925,0.8746859760602926,0.9138533178114088,0.8914376561435385,0.902506323292711,0.8674616368704154,0.7276696516027059,55.170201778411865,rf
sigpid,defensedroid_prs,1922,442,480,3923,0.8637505541598935,0.8987399770904926,0.8909834203951851,0.894844890510949,0.8520060926002998,0.7014546997665919,55.170201778411865,knn
sigpid,drebin_215,3641,185,402,697,0.8808121827411167,0.7902494331065759,0.6342129208371247,0.7036850075719334,0.7929297745847933,0.636178047488458,10.073662281036375,svm
sigpid,drebin_215,3579,247,389,710,0.8708629441624366,0.741901776384535,0.6460418562329391,0.6906614785992218,0.7907417854086808,0.6118810131939625,10.073662281036375,rf
sigpid,drebin_215,2671,1155,165,934,0.7319796954314721,0.4471038774533269,0.8498635122838945,0.5859473023839398,0.7739908256662547,0.4616523095468069,10.073662281036375,knn
sigpid,kronodroid_real_device,15733,1175,1449,13106,0.9166004513237772,0.9177228485400182,0.900446581930608,0.909002635594396,0.9154764255761392,0.832170736885989,615.1460514068604,svm
sigpid,kronodroid_real_device,15676,1232,1395,13160,0.9165051012300162,0.914396887159533,0.9041566472002748,0.9092479358828204,0.915645865592094,0.8319852535502905,615.1460514068604,rf
sigpid,kronodroid_real_device,15551,1357,1596,12959,0.9061437243746624,0.9052109527801062,0.8903469598076262,0.8977174327179522,0.9050445468543692,0.8111106260273492,615.1460514068604,knn
sigpid,mh_100k,18717,4751,426,7011,0.832486652645203,0.5960720965822139,0.9427188382412264,0.7303505390905777,0.8701364772423108,0.6517532811663564,4084.9276099205017,svm
sigpid,mh_100k,19259,4209,2123,5314,0.7951140592137195,0.5580174314816759,0.7145354309533414,0.6266509433962264,0.7675924129370423,0.4954840366739982,4084.9276099205017,rf
sigpid,mh_100k,19734,3734,2709,4728,0.7915224073774471,0.558733160009454,0.6357402178297701,0.594754387068369,0.7383149700023233,0.4569211748683168,4084.9276099205017,knn
